"Date:August 22, 2020","Location:Juba, South Sudan",Aboard:8   (passengers:5  crew:3),Fatalities:7   (passengers:4  crew:3),Summary:The cargo plane lost height shortly after departure from Juba Airport and impacted a farm near Hai Referendum about 3nm southwest of the airport.�One passenger survived in critical condition. The plane was chartered by the World Food Program to transport supplies and wages to Wau and Aweil. The plane was reported to be overloaded.
"Date:September 25, 2020","Location:Near Chuguev, Ukraine",Aboard:27   (passengers:20  crew:7),Fatalities:26   (passengers:19  crew:7),"Summary:The military transport, crashed 1.2 miles from Chuguev air base. The plane was carrying cadets from a nearby air force university on a training flight. The crew reported failure of an engine prior to the accident and crashed two miles short of the runway."
"Date:January 09, 2021","Location:Near Jakarta, Indonesia",Aboard:62   (passengers:56  crew:6),Fatalities:62   (passengers:56  crew:6),"Summary:Sriwijaya Air flight 182 was climbing through 10,900 ft., 11 nm north of Jakarta-Soekarno-Hatta International Airport, over the Java Sea when radar and radio contact was lost. The aircraft then lost height rapidly and impacted the Java Sea. Debris was located near Lancang Island. It was found that a malfunctioning auto throttle caused a difference in the level of thrust between the plane�s two engines This had been a chronic problem for the past 8 years on this aircraft. The accident occurred when the auto throttle malfunctioned causing asymmetrical thrust and the pilots did not properly monitor their instruments to detect this."
"Date:March 02, 2021","Location:Pieri, Sudan",Aboard:10   (passengers:8  crew:2),Fatalities:10   (passengers:8  crew:2),"Summary:One of the engines on the aircraft failed 10 minutes after takeof. When the plane turned back, the second engine failed. The airplane lost altitude and crashed."
"Date:March 28, 2021","Location:Near Butte, Alaska",Aboard:6   (passengers:5  crew:1),Fatalities:5   (passengers:4  crew:1),"Summary:The sightseeing helicopter crashed after missing the top of a 6,000 ft mountain by just 10 - 15 ft. The crash site was near Knik glacier. The pilot, and four others were killed including Czech billionaire Petr Kellner. Cause: the pilot's failure to adequately respond to an encounter with whiteout conditions, which resulted in the helicopter's collision with terrain."""
"Date:May 21, 2021","Location:Near Kaduna, Nigeria",Aboard:11   (passengers:7  crew:4),Fatalities:11   (passengers:7  crew:4),"Summary:While on final approach, in poor weather conditions, the aircraft crashed and burst into flames less than 10 km from Kaduna Airport. All 11 occupants were killed, incuding General Ibrahim Attahiru, Chief of Staff of the Nigerian Army."
"Date:June 10, 2021","Location:Near Pyin Oo Lwin, Myanmar",Aboard:14   (passengers:12  crew:2),Fatalities:12   (passengers:11  crew:1),Summary:The plane was carrying military personnel and monks when it crashed about 300 meters from a steel plant in the Mandalay region. The plane was attempting to land in poor weather conditions and broke into three pieces.
"Date:July 04, 2021","Location:Patikul, Sulu, Philippines",Aboard:96   (passengers:88  crew:8),Fatalities:49   (passengers:49  crew:0),"Summary:While attempting to land at Jolo Airport, the military transport overran the runway, struck two houses and burst into flames coming to rest on a coconut plantation."
"Date:July 06, 2021","Location:Palana, Russia",Aboard:28   (passengers:22  crew:6),Fatalities:28   (passengers:22  crew:6),"Summary:The passenger plane crashed into the top of a cliff while attempting to land in inclement weather. The debris fell into the sea. Contact was lost with the plane 10 minutes before it was to land. The cause of the crash of the aircraft was a violation by the crew established instrument approach procedure at Palana airfield, resulting in performing a flight with a significant deviation from the established route and descending significantly below the established minimum altitude (MDH) in weather conditions excluding stable visual contact with ground landmarks, which led to collision of an aircraft with a coastal rock in controlled flight, its destruction and death crew and passengers."
"Date:September 12, 2021","Location:Kazachinskoye�, Russia",Aboard:16   (passengers:14  crew:2),Fatalities:4   (passengers:3  crew:1),"Summary:The aircraft was on it's second approach when it crashed in heavy fog in a wooded area, 4 km short of the runway. The cause of the aviation accident was the crew's non-compliance with the rules for visual flights at night, which was expressed in making an approach to landing with visibility below the established minimum values, leading to a collision with natural obstacles in controlled flight."
"Date:December 27, 2021","Location:El Cajon, California",Aboard:4   (passengers:2  crew:2),Fatalities:4   (passengers:2  crew:2),"Summary:The air ambulance flight was completing a turn for its final approach to runway 27R at San Diego-Gillespie Field when it crashed into a residential area of El Cajon, San Diego, 2.5 km east of the runway threshold and burst into flames. Prior to the crash, the flight crew requested the runway lights to be turned up, to which the controller replied that ""they are at 100% now."" All four people aboard were killed. Preliminary indications are the pilot requested a last-minute change to a visual approach on an east-to-west runway. The maneuvers the pilot needed to perform to make such a landing was needlessly complicated and dangerous, requiring a sharp bank while flying low to the ground."
"Date:March 21, 2022","Location:Wuzhou, Guangxi, China",Aboard:132   (passengers:123  crew:9),Fatalities:132   (passengers:123  crew:9),"Summary:Flying at 29,098 feet, the jetliner started descending in a dive until it reached 7,400 feet. It then briefly climbed to 8,600 feet and then it made a steep dive, crashing in a mountainous wooded area. The airplane disintegrated upon impact killing all 132 people aboard. The crash was caused intentionally, through control inputs that put the plane into its fatal nosedive,"
"Date:May 29, 2022",Location:Near Lete Pass,Aboard:22   (passengers:19  crew:3),Fatalities:22   (passengers:19  crew:3),"Summary:After takeoff, the pilot initiated a left turn to the left and continued to climb to 12,000 feet after which a turn was initiated to the right. In limited visibility, the aircraft impacted the slope of a mountain located in the area of Shikha,14 km southwest of Annapurna Mountain. The wreckage was found the following day. The aircraft disintegrated on impact killing all 22 occupants.  The probable cause of the accident was flight the crew's failure to monitor and maintain the proper flight path while inadvertently flying in Instrument Meteorological Condition (IMC) conditions with the aircraft's Terrain Avoidance and Warning System (TAWS) inhibited which resulted into a Controlled Flight Into Terrain (CFIT) accident."
"Date:July 16, 2022","Location:Eleftheroupolis, Greece",Aboard:8   (passengers:0  crew:8),Fatalities:8   (passengers:0  crew:8),"Summary:The cargo plane carrying eight crew members and a load of ammunition, was bound for Amman. The crew was cruising at FL210 when they reported technical problems. Cleared to divert to Kavala Airport, the pilot made a 180 turn and started the descent. On approach to Kavala Airport at night with one engine on fire, the aircraft entered an uncontrolled descent and crashed at a speed of 200 knots in an agricultural zone located just out of the village of Eleftheroupolis, bursting into flames. The aircraft disintegrated on impact and all eight occupants were killed."
